2.46973,0.424957,1.309,-0.252441,-0.210266,2.87979,-3.79,-1.95862,1.5708,-3.74,0.544739,0,-2.7876,-1.37451,1.309,3.59644,-1.79214,2.61799,
2.46973,0.424957,1.309,-0.252441,-0.210266,2.87979,-3.79,-1.95862,1.5708,-3.74,0.544739,0,-2.7876,-1.37451,1.309,3.59644,-1.79214,2.61799,
2.46973,0.424957,1.309,-0.252441,-0.210266,2.87979,-3.79,-1.95862,1.5708,-3.74,0.544739,0,-2.7876,-1.37451,1.309,3.59644,-1.79214,2.61799,
2.46973,0.424957,1.309,-0.252441,-0.210266,2.87979,-3.79,-1.95862,1.5708,-3.74,0.544739,0,-2.7876,-1.37451,1.309,3.59644,-1.79214,2.61799,
2.73228,0.978666,1.8326,-0.249042,-0.214353,1.8326,-1.65208,-2.29,-3.14159,-3.74,0.60281,0,-2.39294,-0.409905,1.309,1.54418,-2.0344,2.0944,
2.73228,0.978666,1.8326,-0.249042,-0.214353,1.8326,-1.65208,-2.29,-3.14159,-3.74,0.60281,0,-2.39294,-0.409905,1.309,1.54418,-2.0344,2.0944,
2.73228,0.978666,1.8326,-0.249042,-0.214353,1.8326,-1.65208,-2.29,-3.14159,-3.74,0.60281,0,-2.39294,-0.409905,1.309,1.54418,-2.0344,2.0944,
2.73228,0.978666,1.8326,-0.249042,-0.214353,1.8326,-1.65208,-2.29,-3.14159,-3.74,0.60281,0,-2.39294,-0.409905,1.309,1.54418,-2.0344,2.0944,
2.73228,0.978666,1.8326,-0.249042,-0.214353,1.8326,-1.65208,-2.29,-3.14159,-3.74,0.60281,0,-2.39294,-0.409905,1.309,1.54418,-2.0344,2.0944,
2.30754,-0.49032,1.8326,-0.173902,0.0389753,1.8326,-3.79,-1.92236,1.5708,-3.74,0.219467,0,-2.31961,-1.49878,1.8326,1.6235,-1.84799,0.785398,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.6881,-0.387346,1.5708,-1.13884,0.294594,1.8326,-2.54241,-2.29,-3.14159,-3.74,0.356262,0,-3.53535,-1.63051,1.8326,-1.24409,-1.92267,0.523599,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.77641,0.183406,1.5708,-1.40628,0.316426,1.5708,-2.187,2.29,0,-3.74,0.508687,0,-3.01652,-1.91095,1.8326,0.807321,-0.00663364,0,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
2.80115,-0.685875,1.5708,-0.990595,-0.731094,1.5708,3.79,1.93278,-1.5708,-3.74,0.60276,0,-2.99794,-1.05425,0.523599,1.20228,0.931324,0.785398,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
1.98927,0.0973749,0,-1.50498,-0.332038,0,-3.79,0.776683,1.5708,2.43668,-2.24,1.5708,3.32785,-1.21806,2.0944,0.206452,1.69547,-2.35619,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
2.08228,0.0593236,0.261799,-1.40358,-0.0270958,-0.785398,-2.33212,2.29,0,2.27914,-2.24,1.5708,3.5152,-1.17655,1.5708,0.912412,1.11352,-2.61799,
1.89552,-0.414538,0,-1.76809,-0.0722941,0,-1.53212,-2.29,-3.14159,2.16071,2.24,-1.5708,3.34945,-0.112496,2.61799,1.59486,1.12944,-2.61799,
1.89552,-0.414538,0,-1.76809,-0.0722941,0,-1.53212,-2.29,-3.14159,2.16071,2.24,-1.5708,3.34945,-0.112496,2.61799,1.59486,1.12944,-2.61799,
1.89552,-0.414538,0,-1.76809,-0.0722941,0,-1.53212,-2.29,-3.14159,2.16071,2.24,-1.5708,3.34945,-0.112496,2.61799,1.59486,1.12944,-2.61799,
1.89552,-0.414538,0,-1.76809,-0.0722941,0,-1.53212,-2.29,-3.14159,2.16071,2.24,-1.5708,3.34945,-0.112496,2.61799,1.59486,1.12944,-2.61799,
2.04183,-0.738977,2.0944,-1.07513,0.0860585,-2.87979,0.737884,2.29,0,-3.74,-0.432108,0,2.58619,0.688537,1.309,1.76796,1.00459,-1.8326,
2.04183,-0.738977,2.0944,-1.07513,0.0860585,-2.87979,0.737884,2.29,0,-3.74,-0.432108,0,2.58619,0.688537,1.309,1.76796,1.00459,-1.8326,
2.04183,-0.738977,2.0944,-1.07513,0.0860585,-2.87979,0.737884,2.29,0,-3.74,-0.432108,0,2.58619,0.688537,1.309,1.76796,1.00459,-1.8326,
2.04183,-0.738977,2.0944,-1.07513,0.0860585,-2.87979,0.737884,2.29,0,-3.74,-0.432108,0,2.58619,0.688537,1.309,1.76796,1.00459,-1.8326,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.24717,-0.57029,2.0944,-1.14867,-0.195596,-3.14159,0.0286209,-2.29,-3.14159,-2.05786,-2.24,1.5708,0.926363,1.68175,1.0472,2.01402,1.86118,-0.261799,
2.44933,0.312004,0.785398,-1.62135,0.487101,3.14159,-3.79,-1.03802,1.5708,-2.46288,-2.24,1.5708,0.979656,1.88787,0.261799,3.13726,1.87092,-0.261799,
2.44933,0.312004,0.785398,-1.62135,0.487101,3.14159,-3.79,-1.03802,1.5708,-2.46288,-2.24,1.5708,0.979656,1.88787,0.261799,3.13726,1.87092,-0.261799,
2.44933,0.312004,0.785398,-1.62135,0.487101,3.14159,-3.79,-1.03802,1.5708,-2.46288,-2.24,1.5708,0.979656,1.88787,0.261799,3.13726,1.87092,-0.261799,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
1.83036,-0.710031,1.0472,-1.73606,0.56399,-2.87979,-3.79,-1.40914,1.5708,-1.48202,-2.24,1.5708,-0.02438,2.10671,1.0472,3.46526,0.738075,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
2.00355,-0.834049,1.309,-1.91256,0.273227,-2.87979,3.79,-1.68148,-1.5708,-2.42691,-2.24,1.5708,0.575864,1.77125,0,3.57872,1.47859,-0.523599,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.73963,-0.217203,0,-1.38925,0.636959,-3.14159,3.79,-1.12765,-1.5708,-3.74,-0.548523,0,0.128567,-2.16068,1.309,2.83763,-1.89409,0,
1.4361,0.347122,0,-1.62624,0.0700395,3.14159,3.79,-1.58546,-1.5708,-1.9216,-2.24,1.5708,0.694224,-1.86168,0.785398,1.98296,-1.93622,-0.261799,
1.4361,0.347122,0,-1.62624,0.0700395,3.14159,3.79,-1.58546,-1.5708,-1.9216,-2.24,1.5708,0.694224,-1.86168,0.785398,1.98296,-1.93622,-0.261799,
1.4361,0.347122,0,-1.62624,0.0700395,3.14159,3.79,-1.58546,-1.5708,-1.9216,-2.24,1.5708,0.694224,-1.86168,0.785398,1.98296,-1.93622,-0.261799,
1.4361,0.347122,0,-1.62624,0.0700395,3.14159,3.79,-1.58546,-1.5708,-1.9216,-2.24,1.5708,0.694224,-1.86168,0.785398,1.98296,-1.93622,-0.261799,
1.4361,0.347122,0,-1.62624,0.0700395,3.14159,3.79,-1.58546,-1.5708,-1.9216,-2.24,1.5708,0.694224,-1.86168,0.785398,1.98296,-1.93622,-0.261799,
1.4361,0.347122,0,-1.62624,0.0700395,3.14159,3.79,-1.58546,-1.5708,-1.9216,-2.24,1.5708,0.694224,-1.86168,0.785398,1.98296,-1.93622,-0.261799,
2.32858,0.34957,0.523599,-0.962779,0.81536,-3.14159,-3.79,-1.6536,1.5708,-1.70701,-2.24,1.5708,0.520687,-1.11306,0.785398,2.25357,-1.40829,1.0472,
2.32858,0.34957,0.523599,-0.962779,0.81536,-3.14159,-3.79,-1.6536,1.5708,-1.70701,-2.24,1.5708,0.520687,-1.11306,0.785398,2.25357,-1.40829,1.0472,
